"","date","state","county","city","college","cases","mergeCS","countyCovidProp","plan","enrollment2018","type","adjCases","diff","sign"
"5267","dec11","Vermont","Chittenden","Burlington","Champlain College",10,"ChittendenVermont",0.0115891411335133,"Hybrid","4531","Private nonprofit, 4-year",0.00220701831825204,-0.00938212281526126,"good"
"5268","dec11","Vermont","Washington","Montpelier","Community College of Vermont",0,"WashingtonVermont",0.0138163639165197,"Primarily online","5378","Public, 2-year",0,-0.0138163639165197,"good"
"5270","dec11","Vermont","Windham","Putney","Landmark College",4,"WindhamVermont",0.0074368812467434,"Primarily in person","519","Private nonprofit, 4-year",0.00770712909441233,0.000270247847668931,"bad"
"5271","dec11","Vermont","Addison","Middlebury","Middlebury College",7,"AddisonVermont",0.00587323598988498,"Hybrid","2611","Private nonprofit, 4-year",0.00268096514745308,-0.0031922708424319,"good"
"5274","dec11","Vermont","Washington","Northfield","Norwich University",16,"WashingtonVermont",0.0138163639165197,"Primarily in person","3986","Private nonprofit, 4-year",0.00401404917210236,-0.00980231474441734,"good"
"5275","dec11","Vermont","Chittenden","Colchester","Saint Michael's College",79,"ChittendenVermont",0.0115891411335133,"Primarily in person","1950","Private nonprofit, 4-year",0.0405128205128205,0.0289236793793072,"bad"
"5277","dec11","Vermont","Chittenden","Burlington","University of Vermont",110,"ChittendenVermont",0.0115891411335133,"Hybrid","13395","Public, 4-year",0.0082120194102277,-0.0033771217232856,"good"
"5280","dec11","Vermont","Orange","Randolph","Vermont Technical College",6,"OrangeVermont",0.00931053578845355,"Hybrid","1638","Public, 4-year",0.00366300366300366,-0.00564753212544989,"good"
"5283","dec11","Virginia","Tazewell","Bluefield","Bluefield College",83,"TazewellVirginia",0.0336001970686045,"Hybrid","1156","Private nonprofit, 4-year",0.0717993079584775,0.038199110889873,"bad"
"5284","dec11","Virginia","Rockingham","Bridgewater","Bridgewater College",45,"RockinghamVirginia",0.0334724459413287,"Primarily in person","1857","Private nonprofit, 4-year",0.024232633279483,-0.00923981266184566,"good"
"5287","dec11","Virginia","Charlotte","Harrisonburg","Eastern Mennonite University",29,"CharlotteVirginia",0.0253367003367003,"Primarily in person","1444","Private nonprofit, 4-year",0.0200831024930748,-0.00525359784362551,"good"
"5290","dec11","Virginia","Franklin","Ferrum","Ferrum College",54,"FranklinVirginia",0.0330823311088113,"Other","1124","Private nonprofit, 4-year",0.0480427046263345,0.0149603735175232,"bad"
"5291","dec11","Virginia","Fairfax","Fairfax","George Mason University",297,"FairfaxVirginia",0.0308732131217256,"Hybrid","37316","Public, 4-year",0.0079590524171937,-0.0229141607045319,"good"
"5292","dec11","Virginia","Prince Edward","Hampden-Sydney","Hampden-Sydney College",112,"Prince EdwardVirginia",0.0402596263485659,"Fully in person","1072","Private nonprofit, 4-year",0.104477611940299,0.0642179855917326,"bad"
"5294","dec11","Virginia","Roanoke","Roanoke","Hollins University",11,"RoanokeVirginia",0.0374259444078738,"Primarily in person","805","Private nonprofit, 4-year",0.0136645962732919,-0.0237613481345819,"good"
"5295","dec11","Virginia","Rockingham","Harrisonburg","James Madison University",1697,"RockinghamVirginia",0.0334724459413287,"Fully online","21751","Public, 4-year",0.0780194014068319,0.0445469554655032,"bad"
"5296","dec11","Virginia","Campbell","Lynchburg","Liberty University",1046,"CampbellVirginia",0.0256900792566275,"Primarily in person","79152","Private nonprofit, 4-year",0.0132150798463715,-0.012474999410256,"good"
"5297","dec11","Virginia","Prince Edward","Farmville","Longwood University",130,"Prince EdwardVirginia",0.0402596263485659,"Primarily in person","4911","Public, 4-year",0.0264711871309306,-0.0137884392176353,"good"
"5299","dec11","Virginia","Arlington","Arlington","Marymount University",85,"ArlingtonVirginia",0.0299651244289442,"Hybrid","3418","Private nonprofit, 4-year",0.0248683440608543,-0.0050967803680899,"good"
"5303","dec11","Virginia","Campbell","Lynchburg","Randolph College",1,"CampbellVirginia",0.0256900792566275,"Primarily online","626","Private nonprofit, 4-year",0.00159744408945687,-0.0240926351671706,"good"
"5304","dec11","Virginia","Hanover","Ashland","Randolph-Macon College",55,"HanoverVirginia",0.0265761000686673,"Primarily online","1488","Private nonprofit, 4-year",0.0369623655913979,0.0103862655227306,"bad"
"5305","dec11","Virginia","Roanoke","Salem","Roanoke College",78,"RoanokeVirginia",0.0374259444078738,"Hybrid","2014","Private nonprofit, 4-year",0.0387288977159881,0.00130295330811429,"bad"
"5306","dec11","Virginia","Frederick","Winchester","Shenandoah University",153,"FrederickVirginia",0.0305218725157592,"Hybrid","3817","Private nonprofit, 4-year",0.0400838354728845,0.00956196295712526,"bad"
"5308","dec11","Virginia","Amherst","Sweet Briar","Sweet Briar College",11,"AmherstVirginia",0.0319569688340452,"Primarily in person","337","Private nonprofit, 4-year",0.0326409495548961,0.000683980720850942,"bad"
"5311","dec11","Virginia","Henrico","Richmond","University of Richmond",101,"HenricoVirginia",0.0290099087715904,"Primarily in person","4002","Private nonprofit, 4-year",0.0252373813093453,-0.00377252746224507,"good"
"5313","dec11","Virginia","Wise","Wise","University of Virginia's College, Wise",37,"WiseVirginia",0.0386004333520584,"Primarily online","2065","Public, 4-year",0.0179176755447942,-0.0206827578072642,"good"
"5314","dec11","Virginia","Richmond","Richmond","Virginia Commonwealth University",541,"RichmondVirginia",0.0537515238834091,"Primarily in person","30697","Public, 4-year",0.017623872039613,-0.0361276518437961,"good"
"5315","dec11","Virginia","Washington","Abingdon","Virginia Highlands Community College",4,"WashingtonVirginia",0.0405470785262374,"Primarily online","2387","Public, 2-year",0.00167574361122748,-0.0388713349150099,"good"
"5318","dec11","Virginia","Montgomery","Blacksburg","Virginia Tech",1726,"MontgomeryVirginia",0.0436088699446897,"Primarily in person","34683","Public, 4-year",0.0497650145604475,0.00615614461575778,"bad"
"5319","dec11","Virginia","Richmond","Richmond","Virginia Union University",17,"RichmondVirginia",0.0537515238834091,"Undetermined","1552","Private nonprofit, 4-year",0.0109536082474227,-0.0427979156359864,"good"
"5321","dec11","Virginia","Rockbridge","Lexington","Washington and Lee University",154,"RockbridgeVirginia",0.0155052496345191,"Primarily in person","2223","Private nonprofit, 4-year",0.0692757534862798,0.0537705038517607,"bad"
"5323","dec11","Washington, D.C.","Washington, D.C.","Washington","American University",42,"Washington, D.C.Washington, D.C.",0.0341452839465589,"Fully online","14311","Private nonprofit, 4-year",0.00293480539445182,-0.0312104785521071,"good"
"5324","dec11","Washington, D.C.","Washington, D.C.","Washington","Catholic University of America",241,"Washington, D.C.Washington, D.C.",0.0341452839465589,"Fully online","5956","Private nonprofit, 4-year",0.0404633982538617,0.00631811430730275,"bad"
"5325","dec11","Washington, D.C.","Washington, D.C.","Washington","Gallaudet University",1,"Washington, D.C.Washington, D.C.",0.0341452839465589,"Fully online","1557","Private nonprofit, 4-year",0.000642260757867694,-0.0335030231886912,"good"
"5326","dec11","Washington, D.C.","Washington, D.C.","Washington","George Washington University",221,"Washington, D.C.Washington, D.C.",0.0341452839465589,"Fully online","28172","Private nonprofit, 4-year",0.00784466846514269,-0.0263006154814162,"good"
"5327","dec11","Washington, D.C.","Washington, D.C.","Washington","Georgetown University",289,"Washington, D.C.Washington, D.C.",0.0341452839465589,"Fully online","19204","Private nonprofit, 4-year",0.015048948135805,-0.0190963358107539,"good"
"5328","dec11","Washington, D.C.","Washington, D.C.","Washington","Howard University",54,"Washington, D.C.Washington, D.C.",0.0341452839465589,"Fully online","9139","Private nonprofit, 4-year",0.00590874275084801,-0.0282365411957109,"good"
"5329","dec11","Washington, D.C.","Washington, D.C.","Washington","Trinity Washington University",0,"Washington, D.C.Washington, D.C.",0.0341452839465589,"Primarily online","1782","Private nonprofit, 4-year",0,-0.0341452839465589,"good"
"5330","dec11","Washington, D.C.","Washington, D.C.","Washington","University of the District of Columbia",7,"Washington, D.C.Washington, D.C.",0.0341452839465589,"Primarily online","4244","Public, 4-year",0.00164938737040528,-0.0324958965761536,"good"
"5331","dec11","Washington","King","Bellevue","Bellevue College",0,"KingWashington",0.0229449631611048,"Fully online","13226","Public, 4-year",0,-0.0229449631611048,"good"
"5332","dec11","Washington","Whatcom","Bellingham","Bellingham Technical College",0,"WhatcomWashington",0.0122662455779138,"Fully online","2316","Public, 4-year",0,-0.0122662455779138,"good"
"5333","dec11","Washington","Snohomish","Bothell","Cascadia College",1,"SnohomishWashington",0.0227239828581786,"Primarily online","3396","Public, 4-year",0.000294464075382803,-0.0224295187827958,"good"
"5334","dec11","Washington","Kittitas","Ellensburg","Central Washington University",225,"KittitasWashington",0.0272660894961928,"Primarily in person","12342","Public, 4-year",0.0182304326689353,-0.00903565682725746,"good"
"5335","dec11","Washington","Lewis","Centralia","Centralia College",10,"LewisWashington",0.0193539593839444,"Primarily online","3167","Public, 4-year",0.00315756236185665,-0.0161963970220878,"good"
"5336","dec11","Washington","Clark","Vancouver","Clark College",1,"ClarkWashington",0.0215610733223961,"Primarily online","9878","Public, 4-year",0.000101235067827495,-0.0214598382545686,"good"
"5337","dec11","Washington","Pierce","Lakewood","Clover Park Technical College",26,"PierceWashington",0.0240148953568035,"Primarily online","3905","Public, 4-year",0.00665813060179257,-0.0173567647550109,"good"
"5338","dec11","Washington","Franklin","Pasco","Columbia Basin College",7,"FranklinWashington",0.0791413748923568,"Primarily online","7034","Public, 4-year",0.000995166334944555,-0.0781462085574123,"good"
"5339","dec11","Washington","Spokane","Cheney","Eastern Washington University",287,"SpokaneWashington",0.0389978538556001,"Primarily online","12633","Public, 4-year",0.0227182775271115,-0.0162795763284886,"good"
"5341","dec11","Washington","Snohomish","Everett","Everett Community College",15,"SnohomishWashington",0.0227239828581786,"Primarily online","7957","Public, 2-year",0.00188513258765867,-0.0208388502705199,"good"
"5342","dec11","Washington","Thurston","Olympia","Evergreen State College",4,"ThurstonWashington",0.0129966682270011,"Primarily online","3327","Public, 4-year",0.00120228434024647,-0.0117943838867546,"good"
"5343","dec11","Washington","Spokane","Spokane","Gonzaga University",253,"SpokaneWashington",0.0389978538556001,"Hybrid","7563","Private nonprofit, 4-year",0.0334523337300013,-0.00554552012559877,"good"
"5344","dec11","Washington","Grays Harbor","Aberdeen","Grays Harbor College",0,"Grays HarborWashington",0.0177322444411878,"Primarily in person","1868","Public, 4-year",0,-0.0177322444411878,"good"
"5345","dec11","Washington","King","Auburn","Green River College",6,"KingWashington",0.0229449631611048,"Primarily online","8471","Public, 4-year",0.000708298902136702,-0.0222366642589681,"good"
"5346","dec11","Washington","King","Des Moines","Highline College",3,"KingWashington",0.0229449631611048,"Primarily online","6530","Public, 4-year",0.000459418070444104,-0.0224855450906607,"good"
"5347","dec11","Washington","King","Kirkland","Lake Washington Institute of Technology",9,"KingWashington",0.0229449631611048,"Primarily online","3670","Public, 4-year",0.00245231607629428,-0.0204926470848105,"good"
"5348","dec11","Washington","Cowlitz","Longview","Lower Columbia College",4,"CowlitzWashington",0.0157695333339361,"Primarily online","2819","Public, 2-year",0.00141894288754878,-0.0143505904463873,"good"
"5349","dec11","Washington","King","Seattle","North Seattle College",2,"KingWashington",0.0229449631611048,"Primarily online","5929","Public, 4-year",0.000337325012649688,-0.0226076381484551,"good"
"5351","dec11","Washington","Kitsap","Bremerton","Olympic College",3,"KitsapWashington",0.0110103030503954,"Primarily online","6620","Public, 4-year",0.000453172205438066,-0.0105571308449573,"good"
"5352","dec11","Washington","Pierce","Tacoma","Pacific Lutheran University",19,"PierceWashington",0.0240148953568035,"Hybrid","3207","Private nonprofit, 4-year",0.00592454006859994,-0.0180903552882036,"good"
"5353","dec11","Washington","Clallam","Port Angeles","Peninsula College",0,"ClallamWashington",0.00740970632734608,"Undetermined","2052","Public, 4-year",0,-0.00740970632734608,"good"
"5355","dec11","Washington","King","Renton","Renton Technical College",6,"KingWashington",0.0229449631611048,"Fully online","3546","Public, 4-year",0.00169204737732657,-0.0212529157837782,"good"
"5356","dec11","Washington","Thurston","Lacey","Saint Martin's University",2,"ThurstonWashington",0.0129966682270011,"Hybrid","1607","Private nonprofit, 4-year",0.00124455507156192,-0.0117521131554392,"good"
"5357","dec11","Washington","King","Seattle","Seattle Central College",7,"KingWashington",0.0229449631611048,"Primarily online","6802","Public, 4-year",0.00102910908556307,-0.0219158540755417,"good"
"5358","dec11","Washington","King","Seattle","Seattle Pacific University",14,"KingWashington",0.0229449631611048,"Hybrid","3688","Private nonprofit, 4-year",0.00379609544468547,-0.0191488677164193,"good"
"5359","dec11","Washington","King","Seattle","Seattle University",61,"KingWashington",0.0229449631611048,"Primarily online","7291","Private nonprofit, 4-year",0.00836647922095734,-0.0145784839401475,"good"
"5360","dec11","Washington","Skagit","Mount Vernon","Skagit Valley College",1,"SkagitWashington",0.0185751325413103,"Primarily online","5159","Public, 4-year",0.000193836014731537,-0.0183812965265788,"good"
"5361","dec11","Washington","King","Seattle","South Seattle College",6,"KingWashington",0.0229449631611048,"Primarily online","6177","Public, 4-year",0.000971345313258863,-0.0219736178478459,"good"
"5362","dec11","Washington","Spokane","Spokane","Spokane Community College",22,"SpokaneWashington",0.0389978538556001,"Primarily in person","10375","Public, 4-year",0.00212048192771084,-0.0368773719278893,"good"
"5363","dec11","Washington","Spokane","Spokane","Spokane Falls Community College",9,"SpokaneWashington",0.0389978538556001,"Primarily online","5184","Public, 4-year",0.00173611111111111,-0.037261742744489,"good"
"5364","dec11","Washington","Pierce","Tacoma","Tacoma Community College",11,"PierceWashington",0.0240148953568035,"Primarily online","6242","Public, 4-year",0.00176225568727972,-0.0222526396695238,"good"
"5365","dec11","Washington","Pierce","Tacoma","University of Puget Sound",33,"PierceWashington",0.0240148953568035,"Fully online","2666","Private nonprofit, 4-year",0.0123780945236309,-0.0116368008331726,"good"
"5366","dec11","Washington","King","Seattle","University of Washington",958,"KingWashington",0.0229449631611048,"Primarily online","47400","Public, 4-year",0.020210970464135,-0.00273399269696978,"good"
"5369","dec11","Washington","Walla Walla","Walla Walla","Walla Walla Community College",9,"Walla WallaWashington",0.0433344305464121,"Hybrid","3860","Public, 4-year",0.00233160621761658,-0.0410028243287955,"good"
