"","date","state","county","city","college","cases","mergeCS","countyCovidProp","plan","enrollment2018","type","adjCases","diff","sign"
"1595","oct8","Virginia","Washington","Abingdon","Virginia Highlands Community College",4,"WashingtonVirginia",0.0122813546706364,"Primarily online","2387","Public, 2-year",0.00167574361122748,-0.0106056110594089,"good"
"1598","oct8","Virginia","Montgomery","Blacksburg","Virginia Tech",1115,"MontgomeryVirginia",0.0221038209773177,"Primarily in person","34683","Public, 4-year",0.0321483147363262,0.0100444937590085,"bad"
"1599","oct8","Virginia","Richmond","Richmond","Virginia Union University",6,"RichmondVirginia",0.0390114152720825,"Undetermined","1552","Private nonprofit, 4-year",0.0038659793814433,-0.0351454358906392,"good"
"1601","oct8","Virginia","Rockbridge","Lexington","Washington and Lee University",52,"RockbridgeVirginia",0.00571479200815133,"Primarily in person","2223","Private nonprofit, 4-year",0.0233918128654971,0.0176770208573457,"bad"
"1603","oct8","Washington, D.C.","Washington, D.C.","Washington","American University",26,"Washington, D.C.Washington, D.C.",0.022241618479091,"Fully online","14311","Private nonprofit, 4-year",0.00181678429180351,-0.0204248341872875,"good"
"1604","oct8","Washington, D.C.","Washington, D.C.","Washington","Catholic University of America",50,"Washington, D.C.Washington, D.C.",0.022241618479091,"Fully online","5956","Private nonprofit, 4-year",0.0083948959032908,-0.0138467225758002,"good"
"1605","oct8","Washington, D.C.","Washington, D.C.","Washington","Gallaudet University",1,"Washington, D.C.Washington, D.C.",0.022241618479091,"Fully online","1557","Private nonprofit, 4-year",0.000642260757867694,-0.0215993577212233,"good"
"1606","oct8","Washington, D.C.","Washington, D.C.","Washington","George Washington University",18,"Washington, D.C.Washington, D.C.",0.022241618479091,"Fully online","28172","Private nonprofit, 4-year",0.000638932273179043,-0.021602686205912,"good"
"1607","oct8","Washington, D.C.","Washington, D.C.","Washington","Georgetown University",147,"Washington, D.C.Washington, D.C.",0.022241618479091,"Fully online","19204","Private nonprofit, 4-year",0.00765465528014997,-0.014586963198941,"good"
"1608","oct8","Washington, D.C.","Washington, D.C.","Washington","Howard University",15,"Washington, D.C.Washington, D.C.",0.022241618479091,"Fully online","9139","Private nonprofit, 4-year",0.00164131743079112,-0.0206003010482999,"good"
"1609","oct8","Washington, D.C.","Washington, D.C.","Washington","Trinity Washington University",0,"Washington, D.C.Washington, D.C.",0.022241618479091,"Primarily online","1782","Private nonprofit, 4-year",0,-0.022241618479091,"good"
"1610","oct8","Washington, D.C.","Washington, D.C.","Washington","University of the District of Columbia",2,"Washington, D.C.Washington, D.C.",0.022241618479091,"Primarily online","4244","Public, 4-year",0.000471253534401508,-0.0217703649446895,"good"
"1611","oct8","Washington","King","Bellevue","Bellevue College",0,"KingWashington",0.0104040248901136,"Fully online","13226","Public, 4-year",0,-0.0104040248901136,"good"
"1613","oct8","Washington","Snohomish","Bothell","Cascadia College",0,"SnohomishWashington",0.0103176929823388,"Primarily online","3396","Public, 4-year",0,-0.0103176929823388,"good"
"1614","oct8","Washington","Kittitas","Ellensburg","Central Washington University",53,"KittitasWashington",0.011849379367894,"Primarily in person","12342","Public, 4-year",0.00429427969534921,-0.00755509967254479,"good"
"1615","oct8","Washington","Lewis","Centralia","Centralia College",4,"LewisWashington",0.00753342337095915,"Primarily online","3167","Public, 4-year",0.00126302494474266,-0.00627039842621649,"good"
"1616","oct8","Washington","Clark","Vancouver","Clark College",1,"ClarkWashington",0.00763557341558779,"Primarily online","9878","Public, 4-year",0.000101235067827495,-0.0075343383477603,"good"
"1617","oct8","Washington","Pierce","Lakewood","Clover Park Technical College",3,"PierceWashington",0.0103560299675131,"Primarily online","3905","Public, 4-year",0.000768245838668374,-0.00958778412884473,"good"
"1618","oct8","Washington","Franklin","Pasco","Columbia Basin College",7,"FranklinWashington",0.048035117934931,"Primarily online","7034","Public, 4-year",0.000995166334944555,-0.0470399515999864,"good"
"1619","oct8","Washington","Spokane","Cheney","Eastern Washington University",102,"SpokaneWashington",0.0147858255004801,"Primarily online","12633","Public, 4-year",0.00807409166468772,-0.00671173383579238,"good"
"1621","oct8","Washington","Snohomish","Everett","Everett Community College",4,"SnohomishWashington",0.0103176929823388,"Primarily online","7957","Public, 2-year",0.000502702023375644,-0.00981499095896316,"good"
"1622","oct8","Washington","Thurston","Olympia","Evergreen State College",0,"ThurstonWashington",0.00473263210066911,"Primarily online","3327","Public, 4-year",0,-0.00473263210066911,"good"
"1623","oct8","Washington","Spokane","Spokane","Gonzaga University",65,"SpokaneWashington",0.0147858255004801,"Hybrid","7563","Private nonprofit, 4-year",0.00859447309268809,-0.00619135240779201,"good"
"1624","oct8","Washington","Grays Harbor","Aberdeen","Grays Harbor College",2,"Grays HarborWashington",0.00740730872223925,"Primarily in person","1868","Public, 4-year",0.00107066381156317,-0.00633664491067608,"good"
"1625","oct8","Washington","King","Auburn","Green River College",3,"KingWashington",0.0104040248901136,"Primarily online","8471","Public, 4-year",0.000354149451068351,-0.0100498754390452,"good"
"1626","oct8","Washington","King","Des Moines","Highline College",2,"KingWashington",0.0104040248901136,"Primarily online","6530","Public, 4-year",0.000306278713629403,-0.0100977461764842,"good"
"1627","oct8","Washington","King","Kirkland","Lake Washington Institute of Technology",1,"KingWashington",0.0104040248901136,"Primarily online","3670","Public, 4-year",0.000272479564032698,-0.0101315453260809,"good"
"1628","oct8","Washington","Cowlitz","Longview","Lower Columbia College",1,"CowlitzWashington",0.00643802048954274,"Primarily online","2819","Public, 2-year",0.000354735721887194,-0.00608328476765555,"good"
"1629","oct8","Washington","King","Seattle","North Seattle College",2,"KingWashington",0.0104040248901136,"Primarily online","5929","Public, 4-year",0.000337325012649688,-0.0100666998774639,"good"
"1630","oct8","Washington","Whatcom","Bellingham","Northwest Indian College",2,"WhatcomWashington",0.00623345125563257,"Fully online","535","Public, 4-year",0.00373831775700935,-0.00249513349862322,"good"
"1631","oct8","Washington","Kitsap","Bremerton","Olympic College",1,"KitsapWashington",0.00488446364831862,"Primarily online","6620","Public, 4-year",0.000151057401812689,-0.00473340624650593,"good"
"1632","oct8","Washington","Pierce","Tacoma","Pacific Lutheran University",1,"PierceWashington",0.0103560299675131,"Hybrid","3207","Private nonprofit, 4-year",0.000311817898347365,-0.0100442120691657,"good"
"1633","oct8","Washington","Clallam","Port Angeles","Peninsula College",0,"ClallamWashington",0.00311647334186807,"Undetermined","2052","Public, 4-year",0,-0.00311647334186807,"good"
"1635","oct8","Washington","King","Renton","Renton Technical College",1,"KingWashington",0.0104040248901136,"Fully online","3546","Public, 4-year",0.000282007896221094,-0.0101220169938925,"good"
"1637","oct8","Washington","King","Seattle","Seattle Central College",1,"KingWashington",0.0104040248901136,"Primarily online","6802","Public, 4-year",0.000147015583651867,-0.0102570093064617,"good"
"1638","oct8","Washington","King","Seattle","Seattle Pacific University",1,"KingWashington",0.0104040248901136,"Hybrid","3688","Private nonprofit, 4-year",0.00027114967462039,-0.0101328752154932,"good"
"1639","oct8","Washington","King","Seattle","Seattle University",6,"KingWashington",0.0104040248901136,"Primarily online","7291","Private nonprofit, 4-year",0.000822932382389247,-0.00958109250772435,"good"
"1640","oct8","Washington","Skagit","Mount Vernon","Skagit Valley College",1,"SkagitWashington",0.00888510506559344,"Primarily online","5159","Public, 4-year",0.000193836014731537,-0.0086912690508619,"good"
"1641","oct8","Washington","King","Seattle","South Seattle College",1,"KingWashington",0.0104040248901136,"Primarily online","6177","Public, 4-year",0.000161890885543144,-0.0102421340045705,"good"
"1642","oct8","Washington","Spokane","Spokane","Spokane Community College",11,"SpokaneWashington",0.0147858255004801,"Primarily in person","10375","Public, 4-year",0.00106024096385542,-0.0137255845366247,"good"
"1643","oct8","Washington","Spokane","Spokane","Spokane Falls Community College",2,"SpokaneWashington",0.0147858255004801,"Primarily online","5184","Public, 4-year",0.000385802469135802,-0.0144000230313443,"good"
"1644","oct8","Washington","Pierce","Tacoma","Tacoma Community College",1,"PierceWashington",0.0103560299675131,"Primarily online","6242","Public, 4-year",0.000160205062479974,-0.0101958249050331,"good"
"1645","oct8","Washington","Pierce","Tacoma","University of Puget Sound",9,"PierceWashington",0.0103560299675131,"Fully online","2666","Private nonprofit, 4-year",0.00337584396099025,-0.00698018600652285,"good"
"1646","oct8","Washington","King","Seattle","University of Washington",527,"KingWashington",0.0104040248901136,"Primarily online","47400","Public, 4-year",0.0111181434599156,0.000714118569802011,"bad"
"1649","oct8","Washington","Walla Walla","Walla Walla","Walla Walla Community College",2,"Walla WallaWashington",0.0156023699802502,"Hybrid","3860","Public, 4-year",0.000518134715025907,-0.0150842352652243,"good"
"1650","oct8","Washington","Whitman","Pullman","Washington State University",263,"WhitmanWashington",0.0284807600191601,"Primarily online","31478","Public, 4-year",0.00835504161636699,-0.0201257184027931,"good"
"1651","oct8","Washington","Chelan","Wenatchee","Wenatchee Valley College",2,"ChelanWashington",0.027940414507772,"Fully online","3444","Public, 4-year",0.000580720092915215,-0.0273596944148568,"good"
"1652","oct8","Washington","Whatcom","Bellingham","Western Washington University",4,"WhatcomWashington",0.00623345125563257,"Primarily online","16121","Public, 4-year",0.000248123565535637,-0.00598532769009693,"good"
"1653","oct8","Washington","Whatcom","Bellingham","Whatcom Community College",6,"WhatcomWashington",0.00623345125563257,"Primarily online","4263","Public, 4-year",0.00140745953553835,-0.00482599172009422,"good"
"1654","oct8","Washington","Walla Walla","Walla Walla","Whitman College",2,"Walla WallaWashington",0.0156023699802502,"Primarily online","1475","Private nonprofit, 4-year",0.00135593220338983,-0.0142464377768604,"good"
"1655","oct8","Washington","Spokane","Spokane","Whitworth University",26,"SpokaneWashington",0.0147858255004801,"Primarily in person","2776","Private nonprofit, 4-year",0.00936599423631124,-0.00541983126416886,"good"
"1657","oct8","West Virginia","Barbour","Philippi","Alderson Broaddus University",27,"BarbourWest Virginia",0.00705553190195244,"Primarily in person","911","Private nonprofit, 4-year",0.0296377607025247,0.0225822288005723,"bad"
"1659","oct8","West Virginia","Mercer","Bluefield","Bluefield State College",8,"MercerWest Virginia",0.00750536097212294,"Primarily in person","1275","Public, 4-year",0.00627450980392157,-0.00123085116820137,"good"
"1662","oct8","West Virginia","Marion","Fairmont","Fairmont State University",32,"MarionWest Virginia",0.00554644029105436,"Hybrid","3947","Public, 4-year",0.00810742335951356,0.0025609830684592,"bad"
"1663","oct8","West Virginia","Gilmer","Glenville ","Glenville State College",24,"GilmerWest Virginia",0.0062635817461332,"Primarily in person","1586","Public, 4-year",0.0151324085750315,0.00886882682889832,"bad"
"1664","oct8","West Virginia","Cabell","Huntington","Marshall University",97,"CabellWest Virginia",0.0101147425091087,"Primarily online","13204","Public, 4-year",0.00734625870948198,-0.00276848379962673,"good"
"1666","oct8","West Virginia","Mineral","Keyser","Potomac State College of West Virginia University",2,"MineralWest Virginia",0.00666220038707756,"Primarily in person","1340","Public, 4-year",0.00149253731343284,-0.00516966307364472,"good"
"1669","oct8","West Virginia","Kanawha","Charleston","University of Charleston",29,"KanawhaWest Virginia",0.0166457074846736,"Primarily in person","2623","Private nonprofit, 4-year",0.0110560426991994,-0.00558966478547421,"good"
"1670","oct8","West Virginia","Ohio","West Liberty","West Liberty University",29,"OhioWest Virginia",0.00946608389075366,"Primarily online","2526","Public, 4-year",0.0114806017418844,0.00201451785113074,"bad"
"1672","oct8","West Virginia","Kanawha","Institute","West Virginia State University",38,"KanawhaWest Virginia",0.0166457074846736,"Hybrid","3692","Public, 4-year",0.0102925243770314,-0.00635318310764218,"good"
"1673","oct8","West Virginia","Monongalia","Morgantown","West Virginia University",638,"MonongaliaWest Virginia",0.0200640078778927,"Primarily online","26864","Public, 4-year",0.0237492555092317,0.00368524763133898,"bad"
"1674","oct8","West Virginia","Fayette","Montgomery","West Virginia University Institute of Technology",2,"FayetteWest Virginia",0.0156581615809084,"Primarily in person","1755","Public, 4-year",0.00113960113960114,-0.0145185604413073,"good"
"1675","oct8","West Virginia","Wood","Parkersburg","West Virginia University, Parkersburg",1,"WoodWest Virginia",0.00463373165066213,"Primarily online","2403","Public, 4-year",0.000416146483562214,-0.00421758516709992,"good"
"1676","oct8","West Virginia","Upshur","Buckhannon","West Virginia Wesleyan College",1,"UpshurWest Virginia",0.00603904698874917,"Primarily online","1294","Private nonprofit, 4-year",0.000772797527047913,-0.00526624946170126,"good"
"1679","oct8","Wisconsin","Rock","Beloit","Beloit College",21,"RockWisconsin",0.0192098142683987,"Hybrid","1275","Private nonprofit, 4-year",0.0164705882352941,-0.00273922603310458,"good"
"1680","oct8","Wisconsin","Waukesha","Waukesha","Carroll University",62,"WaukeshaWisconsin",0.0227066932542962,"Primarily in person","3352","Private nonprofit, 4-year",0.0184964200477327,-0.0042102732065635,"good"
"1681","oct8","Wisconsin","Kenosha","Kenosha","Carthage College",37,"KenoshaWisconsin",0.0251001114643108,"Primarily in person","2872","Private nonprofit, 4-year",0.012883008356546,-0.0122171031077648,"good"
"1682","oct8","Wisconsin","Ozaukee","Mequon","Concordia University Wisconsin",25,"OzaukeeWisconsin",0.0183589065354569,"Primarily in person","6374","Private nonprofit, 4-year",0.00392218387197992,-0.014436722663477,"good"
"1683","oct8","Wisconsin","Dane","Madison","Edgewood College",65,"DaneWisconsin",0.0205032056265376,"Hybrid","2190","Private nonprofit, 4-year",0.0296803652968037,0.00917715967026605,"bad"
"1684","oct8","Wisconsin","Sheboygan","Plymouth","Lakeland University",17,"SheboyganWisconsin",0.0219178082191781,"Primarily online","2497","Private nonprofit, 4-year",0.00680816980376452,-0.0151096384154136,"good"
"1685","oct8","Wisconsin","Outagamie","Appleton","Lawrence University",13,"OutagamieWisconsin",0.0328179471485217,"Hybrid","1463","Private nonprofit, 4-year",0.00888585099111415,-0.0239320961574076,"good"
"1686","oct8","Wisconsin","Dane","Madison","Madison Area Technical College",0,"DaneWisconsin",0.0205032056265376,"Hybrid","15250","Public, 4-year",0,-0.0205032056265376,"good"
"1687","oct8","Wisconsin","Jefferson","Watertown","Maranatha Baptist University",1,"JeffersonWisconsin",0.0211280067005627,"Fully in person","1035","Private nonprofit, 4-year",0.000966183574879227,-0.0201618231256835,"good"
"1689","oct8","Wisconsin","Milwaukee","Milwaukee","Marquette University",381,"MilwaukeeWisconsin",0.0347341619031305,"Hybrid","11605","Private nonprofit, 4-year",0.0328306764325722,-0.00190348547055833,"good"
